AMP ID,Objective,Organizations and Project ID,Project Description,Project Title,Status,Actual Completion Date,Actual Start Date,Original Completion Date,Proposed Start Date,Country,District,Implementation Level,Region,Zone,Donor Agency,Donor Group,Donor Type,Financing Instrument,Funding Organization Id,Funding Status,Type Of Assistance,Primary Sector,Primary Sector Sub-Sector,Primary Sector Sub-Sub-Sector,Secondary Sector,Secondary Sector Sub-Sector,Secondary Sector Sub-Sub-Sector,Responsible Organization,National Planning Objectives,National Planning Objectives Level 1,National Planning Objectives Level 2,National Planning Objectives Level 3,Proposed Project Amount,2005 Actual Commitments,2005 Actual Disbursements,2005 Planned Commitments,2005 Planned Disbursements,2006 Actual Commitments,2006 Actual Disbursements,2006 Planned Commitments,2006 Planned Disbursements,2007 Actual Commitments,2007 Actual Disbursements,2007 Planned Commitments,2007 Planned Disbursements,2008 Actual Commitments,2008 Actual Disbursements,2008 Planned Commitments,2008 Planned Disbursements,2009 Actual Commitments,2009 Actual Disbursements,2009 Planned Commitments,2009 Planned Disbursements,2010 Actual Commitments,2010 Actual Disbursements,2010 Planned Commitments,2010 Planned Disbursements,2011 Actual Commitments,2011 Actual Disbursements,2011 Planned Commitments,2011 Planned Disbursements,2012 Actual Commitments,2012 Actual Disbursements,2012 Planned Commitments,2012 Planned Disbursements,2013 Actual Commitments,2013 Actual Disbursements,2013 Planned Commitments,2013 Planned Disbursements,2014 Actual Commitments,2014 Actual Disbursements,2014 Planned Commitments,2014 Planned Disbursements,2015 Actual Commitments,2015 Actual Disbursements,2015 Planned Commitments,2015 Planned Disbursements,Actual Commitments,Actual Disbursements,Planned Commitments,Planned Disbursements
  872833275, , , ,Etude de faisabilité du Projet de construction de la voie ferrée – NGaoundere (Cameroun) – NDjamena (Tchad),Ongoing,,,,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR TERTIAIRE,Infrastructures & Transports, , , , ,"Infrastructures, Transports et Aviation Civile",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.4 Développement des infrastructures économiques de base,1.4.1 Infrastructures/Transports,4590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590000,0,0,0,0,0,0,0,4590000,0,0,0
  8728338, ,CTD 1144 (Agence Française de Développement), ,Projet Eau et Assainissement Urbain à Ndjaména (PEAN),Ongoing,,01/10/2013,31/05/2018,01/09/2013,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,140 - EAU ET ASSAINISSEMENT,14022 - Assainissement – systèmes à grande échelle,Mairie de N'Djamena,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.4 Eau potable, hygiène et assainissement",2.4.3 Hygiène et assainissement, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744000,0,0,0,0,325336.982,0,0,0,0,0,1887861.053,15744000,325336.982,0,1887861.053
  87283396,- Contribuer à promouvoir la structuration des acteurs locaux - Renforcer ces derniers dans leurs efforts de lutte contre la pauvreté et de mise en place d'un processus de développement local en leur transférant les moyens et technolgies nécessaires., ,Financememt des micro projets présentés par des organisations de base.,Programme d'appui au développement local II - PADL II,Ongoing,,29/01/2011,28/01/2018,,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE, , , , ,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,4.2 Renforcement de la décentralisation / déconcentration,4.2.1 Renforcement de la décentralisation / déconcentration,20990627.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20990624,0,0,0,0,0,0,0,0,0,0,0,0,3645295.14,0,1962266.878,0,0,0,3511844.249,20990624,3645295.14,0,5474111.127
  87283322,La qualité de l'environnement est maintenue et la population adopte des critères d'exploitation durable des ressources dans le Sud-Est du Tchad., , ,Projet d'Appui à la Réforme des Forces de Sécurité Intérieure au Tchad (PAFSI)- Volet 1,Ongoing,,15/05/2010,14/05/2018,15/05/2010,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,Administration et Sécurité Publique, , , , , ,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",17710841.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17710841.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845826.506,0,386878.141,0,0,0,1695638.576,17710841.7,845826.506,0,2082516.717
  87283326, , , ,Programme d'appui à la réforme des forces de sécurité intérieure au Tchad (PAFSI)- Volet 2,Ongoing,,29/01/2011,28/05/2018,29/01/2011,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE, , , , ,Administration du territoire et Sécurité Publique,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",19022755.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19022755.9,0,0,0,0,0,0,0,0,0,0,0,0,1808287.21,0,1485669.418,0,0,0,3937933.79,19022755.9,1808287.21,0,5423603.208
  872833120, , , ,Action Bétail,Ongoing,,29/01/2011,28/01/2017,,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR PRIMAIRE,Développement Pastoral et des Production Animale, , , , ,Elevage et Hydraulique,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.1 Développement du secteur rural et sécurité alimentaire,1.1.3 Productions animales,3935742.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935742.6,0,0,0,0,0,0,0,0,0,0,0,0,413444.644,0,659427.783,0,0,0,315725.576,3935742.6,413444.644,0,975153.359
  872833626, , , ,Alliance Globale contre le Changement Climatique (AMCC),Ongoing,,13/12/2013,13/12/2020,,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR PRIMAIRE," - AGRICULTURE, SYLVICULTURE ET PECHE
 - Environnement & Ressources Halieutiques", , , , ,Agriculture et Environnement,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.3 Prévention et gestion des risques et catastrophes naturelles,3.3.1 Prévention et gestion des risques et catastrophes naturelles,10495313.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10495313.6,0,0,0,0,2263051.996,0,361600.582,0,0,0,4845067.309,10495313.6,2263051.996,0,5206667.891
  872833412, ,TCP/CHD/3403 (FAO),Projet 14- Développement d'un Système communautaire de production et de diffusion de semences,Appui à l’élaboration d’une politique nationale semencière,Ongoing,,01/09/2013,01/06/2015,,Chad, ,National, , ,FAO,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR PRIMAIRE,"AGRICULTURE, SYLVICULTURE ET PECHE", , , , ,Agriculture et Environnement,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,"3.2 Aménagement du territoire en milieu rural, urbain et périurbain","3.2.1 Aménagement du territoire en milieu rural, urbain et périurbain", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,72323,0,112549,0,0,0,115128,300000,72323,0,227677
  872833628, ,OSRO/CHD/205/ SWE (FAO),Projet 16- Intensification et diversification de la production végétale,Appui à la stabilisation des ménages vulnérables des retournés de l'Est,Ongoing,,01/06/2012,31/05/2014,,Chad, ,National, , ,FAO,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE, , , , , , ,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.3 Prévention et gestion des risques et catastrophes naturelles,3.3.1 Prévention et gestion des risques et catastrophes naturelles, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,1429215,0,0,0,0,0,0,0,1429215,1500000,0
  872833629, ,OSRO/CHD/406/USA (FAO),Projet 16- Intensification et diversification de la production végétale,Strengthening the food security coordination and bulding the resilience of agro-pastoral communities in the semi-arid areas of Bahr el Gazel and in the conflict affected areas of southern Chad,Ongoing,,01/06/2014,31/05/2015,,Chad, ,National, , ,FAO,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR PRIMAIRE,"AGRICULTURE, SYLVICULTURE ET PECHE", , , , ,Agriculture et Environnement,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.1 Développement du secteur rural et sécurité alimentaire,1.1.2 Productions végétales, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,34419,0,1365581,0,0,0,0,1400000,34419,0,1365581
  872833227, , , ,Accès équitable à l'eau potable,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR PRIMAIRE, , , , , ,Elevage et Hydraulique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.4 Eau potable, hygiène et assainissement",2.4.1 Hydraulique villageoise, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7545684,4983678,0,2562007,0,0,0,5000000,7545684,4983678,0,7562007
  872833268, , , ,Programme de rehabilitation et de renforceemnt de la resilience des eco-systemes du bassin du Lac Tchad,Ongoing,,,,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR PRIMAIRE,Environnement & Ressources Halieutiques, , , , ,Agriculture et Environnement,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.1 Lutte pour la sauvegarde du lac Tchad et des écosystèmes,3.1.1 Lutte pour la sauvegarde du lac Tchad et des écosystèmes,8185500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8185500,0,0,2046375,0,0,0,1931635.831,8185500,0,0,3978010.831
  872833270, , , ,Projet d'appui à l'initiative du bassin du Lac Tchad (PAIBLT),Closed,,10/12/2006,31/12/2013,,Chad, ,Régionale,LAC (Bol), ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR PRIMAIRE,Environnement & Ressources Halieutiques, , , , ,Agriculture et Environnement,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.1 Lutte pour la sauvegarde du lac Tchad et des écosystèmes,3.1.1 Lutte pour la sauvegarde du lac Tchad et des écosystèmes,15300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300000,406620.894,0,0,0,0,0,0,15300000,406620.894,0,0
  872833289, , , ,Etude d' Interconnexion Tchad Cameroun,Ongoing,,07/10/2013,31/07/2015,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR SECONDAIRE,Pétrole et Energie, , , , ,"Pétrole, Energie et Mines",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.4 Développement des infrastructures économiques de base,1.4.2 Energie,1912500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912500,0,0,0,0,0,0,1805267.132,1912500,0,0,1805267.132
  872833297, , , ,Projet d'interconnexion entre le Tchad et le Cameroun,Ongoing,,,,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral," - Aides, Dons & Subventions
 - Prêt (Bailleur)", ,Financement Acquis," - Don
 - Prêt",SECTEUR SECONDAIRE,Pétrole et Energie, , , , ,"Pétrole, Energie et Mines",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.4 Développement des infrastructures économiques de base,1.4.2 Energie,148410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148410600,0,0,0,0,0,0,0,148410600,0,0,0
  872833305, , , ,Renforcement de capacités dans le domaine finances publiques,Ongoing,,,,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE,Activités d'administration publique, , , ,Finances et Budget,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,4.1 Modernisation de l'État et réforme de la fonction publique,4.1.1 Modernisation de l’État et reforme de la fonction publique,2210851.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210851.53,179208.61,0,428400,0,0,0,722106.852,2210851.53,179208.61,0,1150506.852
  872833315, , , ,Atteinte Point d'Achevement IPPTE,Ongoing,,,,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE,Activités d'administration publique, , , ,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,4.1 Modernisation de l'État et réforme de la fonction publique,4.1.1 Modernisation de l’État et reforme de la fonction publique,2142000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142000,0,0,0,0,0,0,0,2142000,0,0,0
  872833553, ,, ,Usine Pharmaceutique,Ongoing,,24/07/2012,,,Chad, ,National, , ,Inde,Inde,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,122 - Santé de base,12230 - Infrastructure pour la santé de base,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.2 Santé,2.2.1 Santé,18080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18080000,0,0,0
  872833577, ,, ,Projet de la Route Transsaharienne (RTS) Section Bol-Rig-Rig,Ongoing,,,31/12/2019,20/06/2014,Chad," - Baga-Sola
 - Bol
 - Rig-Rig",District," - KANEM (Mao)
 - LAC (Bol)"," - MAMDI (Bol)
 - NORD-KANEM (Nokou)"," - Banque Islamique de Développement
 - Etat"," - Banque Islamique de Développement
 - Gouvernement"," - Gouvernement
 - Multilatéral"," - Contrepartie du Gvt
 - Prêt (Bailleur)", ,Financement Acquis," - Financement intérieur public (Etat)
 - Prêt",SECTEUR TERTIAIRE,TRANSPORT,Transport,200 - INFRASTRUCTURE ET SERVICES ÉCONOMIQUES,210 - TRANSPORTS ET ENTREPOSAGE,21020 - Transport routier,"Infrastructures, Transports et Aviation Civile",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.4 Développement des infrastructures économiques de base,1.4.1 Infrastructures/Transports,196405391.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196405391.912,0,0,0,0,0,0,0,196405391.912,0,0,0
  87283338, , , ,Projet d'Appui à la mise en œuvre de la Politique Sectorielle au tchad (PAMOPSET),Closed,31/12/2014,01/05/2011,31/12/2014,01/05/2011,Chad, ,National, , , , , , , , , ,SECTEUR QUATERNAIRE,Education nationale, , , , ,Education Nationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales", , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87283339,Promouvoir le développement économique et social durable par le renforcement des capacités en ressources humaines., ,"Le projet vise à renforcer quantitativement et qualitativement l'Enseignement Technique et la Formation Professionnelle, à le revitaliser afin qu'il puisse répondre mieux aux besoins de l'Economie et de la Société et contribuer à une meilleure insertion de jeunes gens dans la vie active, donc au développement socio-économique du Pays.",Programme Tchad- UNFPA,Closed,31/12/2014,01/01/2011,31/12/2014,01/01/2011,Chad, ,National, , ,Fonds des Nations Unies pour la Population,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,"Economie, Plan et Coopération Internationale", , , , ,Plan et Coopération Internationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales", , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696150.992,0,100000,7480002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480002,1696150.992,0,100000
  87283323, , , ,Programme Tchad Organisation Internationale des Migrations (OIM),Closed,,01/02/2013,,01/02/2013,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,Développement Social, , , , ,"Action Sociale, Solidarité Nationale & Famille",Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443977.99,0,1196064,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,2000000,1443977.99,0,1196064
  872833312, , , ,Projet d'appui à la gouvernance,Ongoing,,,,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE,Activités d'administration publique, , , ,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,4.1 Modernisation de l'État et réforme de la fonction publique,4.1.1 Modernisation de l’État et reforme de la fonction publique,15300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300000,0,0,0,0,0,0,0,15300000,0,0,0
  872833293, , , ,STARSOL,Under Study,,30/06/2015,31/12/2018,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,Prêt (Bailleur), ,Financement Acquis,Prêt,SECTEUR SECONDAIRE,Pétrole et Energie, , , , ,"Pétrole, Energie et Mines",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.4 Développement des infrastructures économiques de base,1.4.2 Energie,30600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30600000,0,0,0,0,0,0,0,30600000,0,0,0
  872833347, , , ,Appui à la politique sectorielle de l'eau 9ème FED - phase 1,Closed,,12/05/2005,31/12/2014,,Chad, ,National, , ,FED/Union Européenne,Commission Européennne,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR PRIMAIRE,Hydraulique Rurale et Agricole, , , , ,Elevage et Hydraulique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.4 Eau potable, hygiène et assainissement",2.4.1 Hydraulique villageoise,39357426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39357426,84421.678,0,116462.676,0,0,0,0,39357426,84421.678,0,116462.676
